tag,Vrai Nom,Adresse,Arrondissement,Téléphone,Site web,Lien Google,Lien Menu,Horaires,Lien de réservation,Lien de votre compte instagram,Station(s) de métro à proximité,types,petit_dejeuner,brunch_general,brunch_samedi,brunch_dimanche,brunch_toute_la_semaine,dejeuner,gouter,drinks,diner,apero,dans_la_rue,dans_une_galerie,dans_un_musee,dans_un_monument,hotel_name,dans_un_hotel,other_lieu,ambiance_classique,ambiance_intimiste,ambiance_festif,ambiance_date,price_range,cuisines,restrictions,has_terrace,terrace_locs,more_info
Car,Carboni's,"45 Rue de Poitou, 75003 Paris, France",75003,01 42 72 49 12,http://www.carbonisparis.com/,https://maps.google.com/?cid=2546616720182556191,http://www.carbonisparis.com/s/CARBONIS_Menu_Web-4.pdf,"Monday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Tuesday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Wednesday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Thursday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Friday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Saturday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Sunday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM",https://bookings.zenchef.com/results?pid=1001&rid=348720,https://www.instagram.com/Carbonis.paris,non_renseigné,Restaurant,False,False,False,False,False,True,False,True,True,False,True,False,False,False,,False,False,False,True,False,False,€€,Italien,,False,,Possède un speakeasy en sous-sol
Casb,Casa Bini,"36 Rue Grégoire de Tours, 75006 Paris, France",75006,01 46 34 05 60,http://www.casabini.fr/,https://maps.google.com/?cid=8410390317281821262,Canva,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",https://bookings.zenchef.com/results?rid=2402&pid=1001,https://www.instagram.com/casabini/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
Casl,Casa Luca,"82 Av. Marceau, 75008 Paris, France",75008,01 47 20 20 40,http://www.casaluca-paris.com/,https://maps.google.com/?cid=14758077665271370709,https://casaluca-paris.com/wp-content/uploads/2025/02/Carte-de-Casa-Luca-Fevrier-2025-2.pdf,"Monday: 12:00 – 11:00 PM
Tuesday: 12:00 – 11:00 PM
Wednesday: 12:00 – 11:00 PM
Thursday: 12:00 – 11:00 PM
Friday: 12:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 12:00 – 11:00 PM",https://casaluca-paris.com,https://www.instagram.com/casa_luca_paris/,non_renseigné,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,,,,True,terrasse_classique,"Noté 3,5 sur google donc j'hésite"
Cass,Casa Sara,"73b Av. Niel, 75017 Paris, France",75017,01 45 79 83 98,Pas de site web ,https://maps.google.com/?cid=9912588618502234403,Canva,"Monday: Closed
Tuesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Sunday: 12:30 – 4:00 PM",Réservation par téléphone,https://www.instagram.com/casa__sara/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,
Cast,Casa Tua,"82 Rue de Lille, 75007 Paris, France",75007,01 40 60 44 60,https://www.jkplace.paris/it/,https://maps.google.com/?cid=4717786420718518902,https://www.jkplace.paris/pdf/2024/07/dinner_menu.pdf?ts=1741598814,"Monday: 12:30 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:30 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:30 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:30 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:30 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:30 – 2:30 PM, 7:00 – 10:30 PM
Sunday: Closed",https://bookings.zenchef.com/results?rid=360603&fullscreen=1,https://www.instagram.com/casatualife/,non_renseigné,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,,,,False,,
Cav,Cavalier,"22 Rue du Faubourg du Temple, 75011 Paris, France",75011,01 43 38 95 54,https://www.pariscavalier.fr/,https://maps.google.com/?cid=13180615431601614904,https://www.pariscavalier.fr/,"Monday: 12:00 – 6:00 AM
Tuesday: 6:00 PM – 12:00 AM
Wednesday: 12:00 – 2:00 AM, 6:00 PM – 12:00 AM
Thursday: 12:00 – 2:00 AM, 6:00 PM – 12:00 AM
Friday: 12:00 – 6:00 AM, 6:00 PM – 12:00 AM
Saturday: 12:00 – 6:00 AM, 6:00 PM – 12:00 AM
Sunday: 12:00 – 6:00 AM, 6:00 PM – 12:00 AM",Réservation par téléphone,https://www.instagram.com/cavalier.paris/,non_renseigné,Bar,False,False,False,False,False,False,False,True,True,True,True,False,False,False,,False,False,False,True,False,False,€€,,,False,,Bar intimiste avec assiettes à partager. Ouvert jusqu'à très tard le week-end.
Cavi,Caviar Kaspia,"17 Pl. de la Madeleine, 75008 Paris, France",75008,01 42 65 33 32,http://www.caviarkaspia.com/,https://maps.google.com/?cid=291267168309539387,https://caviarkaspia.com/pages/menu-paris,"Monday: 10:00 AM – 1:00 AM
Tuesday: 10:00 AM – 1:00 AM
Wednesday: 10:00 AM – 1:00 AM
Thursday: 10:00 AM – 1:00 AM
Friday: 10:00 AM – 1:00 AM
Saturday: 10:00 AM – 1:00 AM
Sunday: Closed",Réservation par téléphone,https://www.instagram.com/caviarkaspia/,non_renseigné,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,,,,False,,
Cen,Cena,"23 Rue Treilhard, 75008 Paris, France",75008,01 40 74 20 80,https://www.cena.restaurant/,https://maps.google.com/?cid=13320545348417439297,https://www.cena.restaurant/wp-content/uploads/2025/02/ACFrOgC5qMvE6-nt2jf74AhFUVAS7GVjZEqLw6qfBaxqCJry5qoeO0ymIkfrbop18fNsR8VOv8ERvOyusVPZIdDqJyoj_xZiXakxL_uLaF8VTsEK7Tjsvia_m2HKf6E30EN-jMKRw8LqEj3yqsOb.pdf,"Monday: 12:00 – 2:00 PM, 7:30 – 10:00 PM
Tuesday: 12:00 – 2:00 PM, 7:30 – 10:00 PM
Wednesday: 12:00 – 2:00 PM, 7:30 – 10:00 PM
Thursday: 12:00 – 2:00 PM, 7:30 – 10:00 PM
Friday: 12:00 – 2:00 PM, 7:30 – 10:00 PM
Saturday: Closed
Sunday: Closed",https://www.cena.restaurant/#reservation,https://www.instagram.com/cenaparis?utm_medium=copy_link,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Italien,,False,,
cep,Cèpe et Figue,"61 Rue Saint-André des Arts, 75006 Paris, France",75006,01 43 26 00 24,http://www.cepeetfigue.fr/,https://maps.google.com/?cid=5066734164488935902,https://www.cepeetfigue.fr/la-carte/,"Monday: Closed
Tuesday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Wednesday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Thursday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Friday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Saturday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Sunday: Closed",https://www.cepeetfigue.fr/reservation/,https://www.instagram.com/cepeetfigue/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
Chez,Chez Cézanne,"45 Av. Kléber, 75116 Paris, France",75116,06 49 86 36 30,https://chezcezanne.fr/,https://maps.google.com/?cid=1049581251881536499,https://chezcezanne.fr/#block-69197dba9cc97fbd1b25,"Monday: Closed
Tuesday: 12:00 PM – 2:00 AM
Wednesday: 12:00 PM – 2:00 AM
Thursday: 12:00 PM – 2:00 AM
Friday: 12:00 PM – 2:00 AM
Saturday: 12:00 PM – 2:00 AM
Sunday: Closed",https://bookings.zenchef.com/results?pid=1001&rid=354639,https://www.instagram.com/chezcezanne/,non_renseigné,Brasserie,False,False,False,False,False,True,False,False,True,True,True,False,False,False,,False,False,True,False,False,False,€€,,,True,terrasse_classique,
Chef,Chez Francis,"7 Pl. de l'Alma, 75008 Paris, France",75008,01 47 20 86 83,https://chezfrancis-paris.com/,https://maps.google.com/?cid=7430138410579175337,https://chezfrancis-paris.com/wp-content/uploads/Carte-des-mets-Chez-Francis-fevrier-2025-3.pdf,"Monday: 8:30 AM – 11:30 PM
Tuesday: 8:30 AM – 11:30 PM
Wednesday: 8:30 AM – 11:30 PM
Thursday: 8:30 AM – 11:30 PM
Friday: 8:30 AM – 12:00 AM
Saturday: 8:30 AM – 12:00 AM
Sunday: 8:30 AM – 11:30 PM",https://widget.thefork.com/fr/5455ea24-ef71-40d5-924b-0f092f1a9aed?utm_source=google.com,https://www.instagram.com/chez_francis_paris/,non_renseigné,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,,,,True,,
Chefr,Chez Franck,"46 Rue Bayen, 75017 Paris, France",75017,01 42 67 05 11,https://www.restaurantchezfranck.com/,https://maps.google.com/?cid=16455864664267769183,https://userdocs.zenchef.com/352980/YL8dODehQb0IceQwWwj0FieYqMPySlF0j3CVdMME.pdf,"Monday: 12:00 – 2:30 PM, 7:30 – 10:15 PM
Tuesday: 12:00 – 2:30 PM, 7:30 – 10:15 PM
Wednesday: 12:00 – 2:30 PM, 7:30 – 10:15 PM
Thursday: 12:00 – 2:30 PM, 7:30 – 10:15 PM
Friday: Closed
Saturday: Closed
Sunday: 12:00 – 2:30 PM, 7:30 – 10:15 PM",https://www.restaurantchezfranck.com,https://www.instagram.com/chezfranck_restaurant/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,Casher (certifié),True,terrasse_classique,
Chefs,Freddy's,"54 Rue de Seine, 75006 Paris, France",75006,non_renseigné,Pas de site internet,https://maps.google.com/?cid=211285853107128504,Canva,"Monday: 12:30 PM – 12:00 AM
Tuesday: 12:30 PM – 12:00 AM
Wednesday: 12:30 PM – 12:00 AM
Thursday: 12:30 PM – 12:00 AM
Friday: 12:30 PM – 12:00 AM
Saturday: 12:00 PM – 12:00 AM
Sunday: 12:00 PM – 12:00 AM",Sans réservation,https://www.instagram.com/freddys.paris/,non_renseigné,Cave à manger,False,False,False,False,False,True,False,True,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
Cheh,Huguette,"81 Rue de Seine, 75006 Paris, France",75006,01 43 25 00 28,http://www.huguette-bistro.com/,https://maps.google.com/?cid=12869771277353413522,https://www.huguette-bistro.com/english-menu/,"Monday: 12:00 PM – 12:30 AM
Tuesday: 12:00 PM – 12:30 AM
Wednesday: 12:00 PM – 12:30 AM
Thursday: 12:00 PM – 1:30 AM
Friday: 12:00 PM – 1:30 AM
Saturday: 12:00 PM – 1:30 AM
Sunday: 12:00 PM – 12:30 AM",Réservation par téléphone,https://www.instagram.com/huguettebistro/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,True,terrasse_classique,Spécialisé dans les fruits de mer
Chej,Chez Janou,"2 Rue Roger Verlomme, 75003 Paris, France",75003,01 42 72 28 41,http://www.chezjanou.com/,https://maps.google.com/?cid=2909814959004247245,http://www.chezjanou.com/la-carte,"Monday: 8:00 AM – 2:00 AM
Tuesday: 8:00 AM – 2:00 AM
Wednesday: 8:00 AM – 2:00 AM
Thursday: 8:00 AM – 2:00 AM
Friday: 8:00 AM – 2:00 AM
Saturday: 8:00 AM – 2:00 AM
Sunday: 8:00 AM – 2:00 AM",Réservation par téléphone,https://www.instagram.com/chezjanou/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,True,terrasse_classique,C'est un peu interdit d'y aller sans prendre la mousse au chocolat en dessert.
Cheju,Chez Julien,"1 Rue du Pont Louis-Philippe, 75004 Paris, France",75004,01 42 78 31 64,https://www.chezjulien.paris/,https://maps.google.com/?cid=366156440074217004,https://www.chezjulien.paris/#carte,"Monday: 8:00 AM – 2:00 AM
Tuesday: 8:00 AM – 2:00 AM
Wednesday: 8:00 AM – 2:00 AM
Thursday: 8:00 AM – 2:00 AM
Friday: 8:00 AM – 2:00 AM
Saturday: 8:00 AM – 2:00 AM
Sunday: 8:00 AM – 2:00 AM",https://bookings.zenchef.com/results?rid=359902,https://www.instagram.com/chezjulienparis/,non_renseigné,Restaurant haut de gamme,True,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€,Français,,True,terrasse_classique,"3 terrasses différentes dont une couverte, un salon privatisable à l'étage pour 20 personnes."
Chely,Chez Ly,"8 Rue Lord Byron, 75008 Paris, France",75008,01 45 63 88 68,https://www.chezly-paris.com/,https://maps.google.com/?cid=600291784084014640,https://www.chezly-paris.com/notre-menu/,"Monday: 12:00 – 3:00 PM, 7:00 – 11:15 PM
Tuesday: 12:00 – 3:00 PM, 7:00 – 11:15 PM
Wednesday: 12:00 – 3:00 PM, 7:00 – 11:15 PM
Thursday: 12:00 – 3:00 PM, 7:00 – 11:15 PM
Friday: 12:00 – 3:00 PM, 7:00 PM – 12:00 AM
Saturday: 12:00 – 3:00 PM, 7:00 PM – 12:00 AM
Sunday: Closed",https://tables.hostmeapp.com/reserve/12645,https://www.instagram.com/chezlyparis/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,,,False,,2 autres adresses
Chem,Chez Marthe,"24 Rue des Taillandiers, 75011 Paris, France",75011,01 47 00 45 35,https://www.chezmarthebastille.com/,https://maps.google.com/?cid=11495334807274827129,https://www.chezmarthebastille.com/menus-carte/,"Monday: Closed
Tuesday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Wednesday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Thursday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Friday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Saturday: 7:00 PM – 2:00 AM
Sunday: Closed",https://www.chezmarthebastille.com,https://www.instagram.com/chez__marthe__?igshid=OGQ5ZDc2ODk2ZA%3D%3D,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
Chen,Chez Nous,"10 Rue Dauphine, 75006 Paris, France",75006,01 43 26 42 69,Pas de site internet,https://maps.google.com/?cid=16767723961139015235,CANVA,"Monday: 6:00 PM – 12:00 AM
Tuesday: 6:00 PM – 12:00 AM
Wednesday: 6:00 PM – 12:00 AM
Thursday: 6:00 PM – 12:00 AM
Friday: 6:00 PM – 12:00 AM
Saturday: 6:00 PM – 12:00 AM
Sunday: 6:00 PM – 12:00 AM",Sans réservation,https://www.instagram.com/chez_nous_paris/,non_renseigné,Cave à manger,False,False,False,False,False,True,False,False,True,True,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,
Chet,Chez Thaï,"4 Rue de l'Église, 92200 Neuilly-sur-Seine, France",92200,09 60 41 32 32,http://www.restaurantchezthai.com/,https://maps.google.com/?cid=12704197202018225793,http://www.restaurantchezthai.com/menus-carte/,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 7:00 – 10:30 PM
Sunday: Closed",https://www.restaurantchezthai.com,https://www.instagram.com/restaurantchezthai/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Thaï,,False,,
Chev,Chez Vous,"15 Rue Choron, 75009 Paris, France",75009,01 42 81 00 71,http://www.chezvous-bar.fr/,https://maps.google.com/?cid=9793777710591444542,http://www.chezvous-bar.fr/menus-carte/,"Monday: 6:00 PM – 12:00 AM
Tuesday: 6:00 PM – 2:00 AM
Wednesday: 6:00 PM – 2:00 AM
Thursday: 6:00 PM – 2:00 AM
Friday: 6:00 PM – 2:00 AM
Saturday: 6:00 PM – 2:00 AM
Sunday: Closed",https://bookings.zenchef.com/results?rid=73631&pid=1001,https://www.instagram.com/chezvousbar/,non_renseigné,Restaurant,False,False,False,True,False,False,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,"Petites assiettes à partager, brunch le dimanche"
Cho,Choukran,"29 Rue Saint-Georges, 75009 Paris, France",75009,01 48 74 54 57,http://www.choukran.fr/,https://maps.google.com/?cid=3902433684930978561,http://www.choukran.fr/,"Monday: 12:00 – 3:00 PM, 7:30 – 10:30 PM
Tuesday: 12:00 – 3:00 PM, 7:30 – 10:30 PM
Wednesday: 12:00 – 3:00 PM, 7:30 – 10:30 PM
Thursday: 12:00 – 3:00 PM, 7:30 – 10:30 PM
Friday: 12:00 – 3:00 PM, 7:30 – 10:30 PM
Saturday: 12:00 – 4:00 PM, 7:30 – 10:30 PM
Sunday: 12:00 – 4:00 PM, 7:30 – 10:30 PM",https://bookings.zenchef.com/results?rid=371290&pid=1001,https://www.instagram.com/choukran.club/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,Deux adresses
Cla,Clamato,"80 Rue de Charonne, 75011 Paris, France",75011,01 43 72 74 53,http://clamato-charonne.fr/,https://maps.google.com/?cid=14554041083665199659,http://clamato-charonne.fr/#menu,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Sans réservation,Pas de compte instagram,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,False,,
